tweet_id,text,sentiment,topic,timestamp,likes,retweets
tw_01594,avoid this stock via @user_0854,negative,finance,2024-02-03 16:31:00,13,4
tw_01595,embarrassing policy #democracy,negative,politics,2024-04-19 12:18:00,52,15
tw_01596,hard to say via @user_0387,positive,politics,2024-01-07 19:58:00,11,24
tw_01597,right decision #crypto,positive,finance,2024-10-06 04:25:00,91,3
tw_01598,idk complete failure #cricket,negative,sports,2024-02-13 19:02:00,13,7
tw_01599,no tactics whatsoever cc @user_0549,negative,sports,2024-02-03 00:03:00,84,20
tw_01600,lol world class #cricket,positive,sports,2024-05-18 11:49:00,3,4
tw_01601,tracking the fund via @user_0244,neutral,finance,2024-06-07 03:40:00,24,6
tw_01602,literally so fast now via @user_2229,positive,tech,2024-08-31 04:47:00,6,19
tw_01603,huge losses #crypto,negative,finance,2024-07-10 02:31:00,33,18
tw_01604,worst movie ever #Hollywood,negative,entertainment,2024-03-29 13:06:00,58,13
tw_01605,hard to say #FIFA @user_1568,negative,sports,2024-04-20 01:30:00,17,9
tw_01606,idk following the news,neutral,politics,2024-01-17 19:21:00,5,11
tw_01607,wtf nothing changes #election,negative,politics,2024-07-28 17:37:00,5,11
tw_01608,ngl noticed the announcement #stocks,neutral,finance,2024-03-10 10:51:00,7,1
tw_01609,depends on your perspective #startup,positive,tech,2024-01-18 20:28:00,5,0
tw_01610,amazing features via @user_2215,positive,tech,2024-08-29 02:41:00,38,13
tw_01611,embarrassing loss cc @user_0103,negative,sports,2024-07-27 03:31:00,21,1
tw_01612,unacceptable #software @user_0281,negative,tech,2024-05-11 09:15:00,2,0
tw_01613,embarrassing loss #cricket,negative,sports,2024-04-04 11:09:00,5,22
tw_01614,watching the trailer cc @user_0742,neutral,politics,2024-02-12 04:46:00,8,4
tw_01615,incredible match #NBA @user_1250,positive,sports,2024-04-02 12:39:00,3,2
tw_01616,idk gave up entirely #market @user_1447,negative,finance,2024-07-28 02:41:00,21,9
tw_01617,data loss nightmare cc @user_0099,negative,tech,2024-12-20 11:37:00,8,0
tw_01618,tbf should be fired,negative,sports,2024-06-12 17:37:00,14,2
tw_01619,market is booming cc @user_1761,positive,finance,2024-11-06 17:56:00,7,32
tw_01620,ngl halfway through #Bollywood @user_2105,neutral,entertainment,2024-01-31 00:32:00,28,8
tw_01621,bad acting #series @user_0097,negative,entertainment,2024-12-02 17:05:00,16,5
tw_01622,reading reviews via @user_2010,neutral,entertainment,2024-03-07 02:27:00,23,11
tw_01623,keeps crashing #startup,negative,tech,2024-07-20 19:46:00,36,1
tw_01624,profits up via @user_0944,positive,finance,2024-08-11 08:28:00,20,5
tw_01625,must watch via @user_0481,positive,entertainment,2024-07-29 10:17:00,61,9
tw_01626,idk finally progress #election,positive,politics,2024-09-08 21:47:00,22,1
tw_01627,great returns #stocks,positive,finance,2024-01-02 01:01:00,27,1
tw_01628,downgraded again via @user_1195,negative,politics,2024-02-26 19:00:00,12,1
tw_01629,tbh beat estimates #sports @user_2328,positive,sports,2024-01-02 00:37:00,35,2
tw_01630,terrible plot #Netflix,negative,entertainment,2024-12-16 15:12:00,14,22
tw_01631,finally action via @user_2365,positive,politics,2024-01-23 12:00:00,6,7
tw_01632,terrible UI cc @user_0337,negative,tech,2024-07-17 07:02:00,16,0
tw_01633,sell everything,negative,tech,2024-02-19 23:53:00,47,0
tw_01634,halfway through cc @user_0394,neutral,entertainment,2024-02-17 21:38:00,19,8
tw_01635,imo saw the highlights cc @user_1351,neutral,sports,2024-03-17 00:12:00,29,11
tw_01636,we'll see how this plays out #investing @user_1327,positive,finance,2024-01-16 14:20:00,8,0
tw_01637,finally action cc @user_1026,positive,politics,2024-07-26 13:28:00,38,7
tw_01638,lost everything,negative,finance,2024-03-12 22:49:00,54,17
tw_01639,market is booming via @user_0624,positive,finance,2024-08-16 19:59:00,55,6
tw_01640,wtf disgraceful performance via @user_1602,negative,sports,2024-02-05 15:16:00,12,15
tw_01641,loved every scene #Netflix,positive,entertainment,2024-04-23 11:29:00,18,2
tw_01642,strong leadership via @user_0388,positive,entertainment,2024-12-25 10:06:00,57,21
tw_01643,huge improvement cc @user_2574,positive,tech,2024-06-26 18:01:00,18,0
tw_01644,amazing soundtrack #movies,positive,entertainment,2024-04-22 01:16:00,14,16
tw_01645,interesting take #football @user_2301,positive,sports,2024-02-14 00:05:00,69,2
tw_01646,embarrassing loss #FIFA @user_0521,negative,sports,2024-02-05 11:05:00,2,20
tw_01647,literally game changer #coding @user_2930,positive,tech,2024-08-10 10:14:00,14,7
tw_01648,heard the speech cc @user_2972,neutral,politics,2024-12-01 05:57:00,103,0
tw_01649,impressive release,positive,tech,2024-02-24 19:05:00,31,0
tw_01650,great policy cc @user_2946,positive,politics,2024-09-08 04:16:00,14,16
tw_01651,unacceptable via @user_0341,negative,sports,2024-03-27 05:20:00,17,58
tw_01652,so fast now,positive,tech,2024-09-17 12:54:00,24,3
tw_01653,started episode one #Bollywood,neutral,entertainment,2024-05-21 02:59:00,7,4
tw_01654,shocking result cc @user_1675,negative,sports,2024-11-15 09:30:00,13,0
tw_01655,broken promises again cc @user_2369,negative,politics,2024-01-08 01:26:00,13,6
tw_01656,broken promises again cc @user_1243,negative,politics,2024-03-15 04:15:00,38,10
tw_01657,inspiring speech #politics @user_1260,positive,politics,2024-07-12 17:09:00,37,0
tw_01658,unstoppable season via @user_2610,positive,sports,2024-07-01 05:22:00,7,10
tw_01659,mixed feelings about this,neutral,sports,2024-03-04 03:42:00,19,0
tw_01660,idk shocking result #FIFA @user_2240,negative,sports,2024-05-07 00:54:00,48,14
tw_01661,watching the keynote via @user_1382,neutral,tech,2024-09-14 05:46:00,23,0
tw_01662,smh bullish trend #startup @user_1720,positive,tech,2024-05-12 00:22:00,43,8
tw_01663,strong leadership cc @user_0745,positive,politics,2024-06-08 06:42:00,45,13
tw_01664,amazing features,positive,tech,2024-12-28 12:03:00,48,7
tw_01665,literally unacceptable via @user_0982,negative,sports,2024-07-16 01:03:00,4,11
tw_01666,just updated the app via @user_0826,neutral,tech,2024-10-30 19:38:00,29,13
tw_01667,corrupt as always #politics,negative,politics,2024-06-01 15:52:00,5,2
tw_01668,stopped working via @user_2416,negative,entertainment,2024-07-31 01:49:00,66,13
tw_01669,broken again via @user_0638,negative,tech,2024-01-27 23:32:00,71,14
tw_01670,using it daily cc @user_2606,neutral,tech,2024-07-05 00:40:00,27,10
tw_01671,right decision #election,positive,politics,2024-12-27 03:01:00,65,8
tw_01672,attended the town hall,neutral,politics,2024-08-29 04:49:00,30,1
tw_01673,waste of time,negative,entertainment,2024-08-06 00:35:00,19,12
tw_01674,lol trying the new feature via @user_1926,neutral,tech,2024-10-28 20:24:00,9,2
tw_01675,cinematic masterpiece #Netflix,positive,entertainment,2024-01-21 14:56:00,11,2
tw_01676,brilliant acting via @user_0029,positive,entertainment,2024-01-08 21:46:00,7,5
tw_01677,idk no tactics whatsoever cc @user_1907,negative,sports,2024-12-08 09:12:00,71,7
tw_01678,so fast now,positive,tech,2024-07-19 18:02:00,6,0
tw_01679,walked out halfway #series @user_1567,negative,entertainment,2024-05-12 12:42:00,35,4
tw_01680,imo outstanding performance,positive,sports,2024-05-05 18:54:00,51,10
tw_01681,company bleeding money,negative,finance,2024-07-27 09:52:00,47,3
tw_01682,not sure what to think via @user_0892,neutral,tech,2024-05-12 05:18:00,35,3
tw_01683,fwiw brilliant acting cc @user_0910,positive,entertainment,2024-09-14 02:14:00,83,10
tw_01684,read the policy document cc @user_2461,neutral,politics,2024-04-27 01:09:00,11,3
tw_01685,broken again cc @user_1494,negative,sports,2024-07-25 22:50:00,6,11
tw_01686,brilliant goal,positive,sports,2024-01-02 10:01:00,7,9
tw_01687,heard the speech #policy,neutral,politics,2024-09-08 16:52:00,9,10
tw_01688,huge improvement via @user_0501,positive,tech,2024-06-21 10:47:00,50,15
tw_01689,watching the game tonight cc @user_0313,neutral,sports,2024-02-20 04:14:00,42,2
tw_01690,beat estimates #market,positive,finance,2024-07-11 20:02:00,2,12
tw_01691,omg checked the cast cc @user_0931,neutral,entertainment,2024-08-10 23:53:00,13,5
tw_01692,wtf reviewed the portfolio,neutral,finance,2024-08-14 03:01:00,0,3
tw_01693,great policy cc @user_1900,positive,politics,2024-11-29 15:34:00,1,21
tw_01694,total disaster #tech @user_2961,negative,tech,2024-06-11 09:14:00,8,8
tw_01695,so many bugs via @user_1215,negative,tech,2024-06-15 22:29:00,1,10
tw_01696,interesting take #market @user_1362,positive,finance,2024-12-16 16:25:00,11,22
tw_01697,impressive release #coding @user_2115,positive,tech,2024-08-01 13:16:00,65,3
tw_01698,tbh world class #football,positive,sports,2024-06-22 06:46:00,69,55
tw_01699,walked out halfway #Netflix,negative,entertainment,2024-04-21 16:27:00,52,18
tw_01700,missed badly via @user_1665,negative,finance,2024-09-24 12:37:00,8,8
tw_01701,time will tell cc @user_1518,negative,tech,2024-01-14 21:33:00,2,0
tw_01702,unusable now,negative,tech,2024-06-16 19:54:00,204,3
tw_01703,bullish trend cc @user_1288,positive,finance,2024-07-29 14:03:00,41,16
tw_01704,poor guidance cc @user_1898,negative,finance,2024-05-10 05:27:00,58,60
tw_01705,beat estimates via @user_0114,positive,finance,2024-05-12 04:54:00,8,0
tw_01706,watching the index #crypto,neutral,finance,2024-01-31 22:11:00,15,1
tw_01707,so many bugs cc @user_0436,negative,tech,2024-11-29 15:27:00,0,4
tw_01708,cinematic masterpiece #movies,positive,entertainment,2024-11-11 17:23:00,45,8
tw_01709,idk good governance,positive,tech,2024-08-05 18:00:00,11,10
tw_01710,attended the town hall via @user_0739,neutral,politics,2024-10-08 00:06:00,7,0
tw_01711,data loss nightmare,negative,tech,2024-02-01 13:34:00,43,9
tw_01712,stopped working,negative,sports,2024-07-23 06:28:00,43,0
tw_01713,great policy cc @user_2807,positive,politics,2024-10-25 06:13:00,54,9
tw_01714,following the transfer news,neutral,sports,2024-08-13 05:36:00,24,9
tw_01715,lol positive change via @user_0990,positive,politics,2024-01-17 23:25:00,59,8
tw_01716,no tactics whatsoever via @user_0641,negative,sports,2024-10-08 10:06:00,26,46
tw_01717,following the election #election,neutral,politics,2024-09-09 05:34:00,42,5
tw_01718,worst movie ever,negative,entertainment,2024-06-01 18:52:00,36,4
tw_01719,reading about the release cc @user_2944,neutral,tech,2024-03-28 14:55:00,7,9
tw_01720,bad acting via @user_0842,negative,entertainment,2024-11-16 18:23:00,79,26
tw_01721,waste of money #coding @user_1782,negative,tech,2024-09-10 11:48:00,12,7
tw_01722,great policy,positive,politics,2024-10-16 05:38:00,7,54
tw_01723,should be fired cc @user_1226,negative,entertainment,2024-05-12 17:36:00,119,10
tw_01724,using it daily #coding,neutral,tech,2024-04-15 05:00:00,48,12
tw_01725,watching the keynote cc @user_0167,neutral,tech,2024-06-25 01:07:00,26,0
tw_01726,checked the standings,neutral,sports,2024-04-25 12:37:00,18,11
tw_01727,zero character development #Netflix,negative,entertainment,2024-04-08 05:18:00,33,4
tw_01728,actually walked out halfway via @user_2426,negative,entertainment,2024-01-14 11:36:00,85,1
tw_01729,actually waste of money cc @user_0945,negative,tech,2024-05-18 02:10:00,20,11
tw_01730,must watch via @user_1366,positive,entertainment,2024-11-03 19:08:00,35,10
tw_01731,worst update ever #software @user_2034,negative,tech,2024-08-23 09:37:00,9,1
tw_01732,not sure what to think cc @user_1573,negative,sports,2024-11-24 02:36:00,30,9
tw_01733,smh following the transfer news #FIFA @user_0401,neutral,sports,2024-02-08 22:14:00,5,12
tw_01734,right decision cc @user_0525,positive,finance,2024-08-30 10:09:00,18,11
tw_01735,zero character development #Hollywood,negative,entertainment,2024-12-25 00:56:00,54,1
tw_01736,imo market is booming #stocks,positive,finance,2024-12-03 23:56:00,0,15
tw_01737,idk installed the patch,neutral,tech,2024-02-02 11:44:00,28,12
tw_01738,strong earnings #stocks,positive,finance,2024-02-21 18:40:00,54,16
tw_01739,incredible match #Bollywood @user_1809,positive,entertainment,2024-11-22 04:16:00,97,7
tw_01740,unstoppable season,positive,sports,2024-09-13 17:15:00,20,5
tw_01741,what a comeback via @user_2767,positive,sports,2024-02-26 18:11:00,5,8
tw_01742,lost everything #crypto @user_2224,negative,finance,2024-09-09 20:24:00,9,25
tw_01743,best app ever via @user_0961,positive,tech,2024-08-08 11:06:00,26,8
tw_01744,commentary ongoing via @user_0680,neutral,sports,2024-12-06 09:27:00,13,0
tw_01745,tracking the fund via @user_2063,neutral,finance,2024-04-08 23:34:00,0,5
tw_01746,actually checked the poll numbers #government,neutral,politics,2024-01-10 23:32:00,2,9
tw_01747,stopped working #AI,negative,tech,2024-11-22 10:47:00,63,21
tw_01748,finally action cc @user_2276,positive,politics,2024-01-05 03:34:00,32,2
tw_01749,well handled #government @user_1229,positive,politics,2024-04-06 18:48:00,59,21
tw_01750,smart investment #investing,positive,finance,2024-05-20 02:18:00,6,13
tw_01751,so fast now #startup @user_0056,positive,tech,2024-07-20 05:53:00,10,16
tw_01752,disgraceful performance cc @user_1633,negative,sports,2024-01-27 18:23:00,176,0
tw_01753,lol hard to say via @user_2651,negative,politics,2024-02-08 01:47:00,68,9
tw_01754,brilliant goal #football,positive,sports,2024-03-09 05:19:00,108,6
tw_01755,hat trick legend,positive,sports,2024-12-21 01:26:00,56,0
tw_01756,downloaded the beta cc @user_1991,neutral,tech,2024-07-23 03:59:00,12,0
tw_01757,outstanding performance #NBA,positive,sports,2024-07-19 09:13:00,111,16
tw_01758,time will tell cc @user_0935,positive,sports,2024-08-04 02:28:00,57,27
tw_01759,heard about the show #movies,neutral,entertainment,2024-07-29 03:00:00,2,4
tw_01760,totally outplayed cc @user_2919,negative,sports,2024-03-11 06:45:00,2,2
tw_01761,total incompetence #stocks,negative,finance,2024-08-23 05:29:00,7,6
tw_01762,ignored the public,negative,politics,2024-08-04 22:13:00,9,1
tw_01763,sell everything #stocks @user_2555,negative,finance,2024-02-05 15:20:00,5,1
tw_01764,brilliant acting #movies @user_1808,positive,entertainment,2024-11-13 19:36:00,108,14
tw_01765,bullish trend #investing,positive,finance,2024-08-15 09:17:00,103,5
tw_01766,market crash incoming #investing @user_0690,negative,finance,2024-06-20 06:32:00,9,16
tw_01767,beat estimates cc @user_2336,positive,finance,2024-10-01 11:47:00,11,3
tw_01768,reading about the release #tech @user_2326,neutral,tech,2024-03-29 06:33:00,7,1
tw_01769,not sure what to think via @user_0014,positive,politics,2024-06-21 20:56:00,8,4
tw_01770,what a comeback via @user_1601,positive,sports,2024-11-04 00:53:00,33,0
tw_01771,tbf solid performance #startup @user_1954,positive,tech,2024-01-26 09:31:00,7,16
tw_01772,downgraded again via @user_1203,negative,finance,2024-05-14 08:13:00,4,4
tw_01773,amazing soundtrack cc @user_0338,positive,entertainment,2024-07-31 08:57:00,59,1
tw_01774,impressive release,positive,tech,2024-07-07 21:19:00,2,6
tw_01775,watching the game tonight,neutral,sports,2024-03-17 14:30:00,10,8
tw_01776,checked the ticker cc @user_0451,neutral,finance,2024-06-20 01:44:00,48,1
tw_01777,emotional rollercoaster #Netflix @user_1189,positive,entertainment,2024-01-18 10:57:00,26,7
tw_01778,world class #series,positive,entertainment,2024-01-14 12:30:00,4,9
tw_01779,mixed feelings about this #sports,negative,sports,2024-04-03 23:11:00,9,6
tw_01780,world class via @user_2632,positive,sports,2024-01-09 16:28:00,2,6
tw_01781,downloaded the beta via @user_0894,neutral,tech,2024-01-24 12:30:00,10,17
tw_01782,reading analyst notes via @user_1248,neutral,finance,2024-09-14 15:25:00,1,5
tw_01783,checked the poll numbers #market,neutral,finance,2024-03-01 22:29:00,18,12
tw_01784,following the news #FIFA @user_0319,neutral,sports,2024-01-16 13:25:00,25,11
tw_01785,great policy,positive,politics,2024-08-30 06:51:00,45,19
tw_01786,imo unstoppable season via @user_2085,positive,sports,2024-03-22 15:07:00,11,7
tw_01787,broken again #AI @user_0836,negative,tech,2024-01-04 17:27:00,54,45
tw_01788,inspiring speech #government,positive,politics,2024-01-16 06:45:00,66,4
tw_01789,solid quarter,positive,finance,2024-12-11 07:20:00,6,6
tw_01790,beat estimates via @user_0463,positive,finance,2024-11-08 13:28:00,40,6
tw_01791,complete letdown #cricket @user_2527,negative,sports,2024-04-07 00:23:00,19,18
tw_01792,highly recommend via @user_1113,positive,entertainment,2024-05-22 21:50:00,13,19
tw_01793,corrupt as always via @user_2842,negative,politics,2024-02-27 13:30:00,15,3
tw_01794,just updated the app,neutral,tech,2024-06-24 20:33:00,18,14
tw_01795,lost everything via @user_2665,negative,finance,2024-12-02 04:57:00,4,2
tw_01796,solid quarter,positive,finance,2024-02-28 15:03:00,90,1
tw_01797,so many bugs,negative,tech,2024-04-14 00:32:00,25,8
tw_01798,lost everything #crypto,negative,finance,2024-09-27 05:38:00,20,10
tw_01799,solid quarter cc @user_1213,positive,finance,2024-01-16 21:54:00,7,8
tw_01800,unacceptable #cricket,negative,sports,2024-11-24 20:29:00,13,10
tw_01801,not sure what to think via @user_1733,negative,politics,2024-07-16 03:10:00,4,8
tw_01802,idk downgraded again,negative,finance,2024-05-02 19:07:00,6,3
tw_01803,so fast now cc @user_1726,positive,tech,2024-05-23 08:13:00,7,2
tw_01804,brilliant goal cc @user_2667,positive,sports,2024-09-24 21:52:00,52,3
tw_01805,lost everything #market,negative,finance,2024-06-01 05:42:00,78,35
tw_01806,idk oscar worthy #series,positive,entertainment,2024-08-22 11:15:00,25,1
tw_01807,reviewed the portfolio #movies @user_1660,neutral,entertainment,2024-11-28 14:00:00,14,15
tw_01808,bullish trend cc @user_1304,positive,finance,2024-01-22 11:22:00,13,0
tw_01809,ignored the public cc @user_0325,negative,politics,2024-05-22 21:01:00,24,18
tw_01810,reading the report,neutral,politics,2024-06-29 22:36:00,47,1
tw_01811,positive change #policy @user_1514,positive,politics,2024-07-29 04:12:00,33,2
tw_01812,watching the index via @user_1562,neutral,finance,2024-11-15 16:26:00,7,20
tw_01813,reading the report #market @user_2382,neutral,finance,2024-12-07 05:08:00,8,3
tw_01814,huge losses #crypto @user_2149,negative,finance,2024-10-15 19:08:00,0,20
tw_01815,depends on your perspective #FIFA,positive,sports,2024-06-25 12:39:00,47,9
tw_01816,checked the cast via @user_0633,neutral,entertainment,2024-10-07 07:13:00,41,1
tw_01817,totally worth it #startup @user_1638,positive,tech,2024-08-18 19:11:00,18,4
tw_01818,could go either way,negative,tech,2024-09-24 08:57:00,2,6
tw_01819,checked the ratings #series,neutral,entertainment,2024-11-02 02:09:00,76,0
tw_01820,not sure what to think #Hollywood @user_0273,positive,entertainment,2024-07-23 04:53:00,10,2
tw_01821,should be fired cc @user_1250,negative,sports,2024-10-15 02:13:00,8,23
tw_01822,corrupt as always via @user_2355,negative,politics,2024-08-28 04:02:00,18,6
tw_01823,unacceptable #NBA,negative,sports,2024-05-31 00:21:00,42,1
tw_01824,interesting take,neutral,sports,2024-10-18 15:27:00,20,5
tw_01825,reading reviews #series @user_1070,neutral,entertainment,2024-03-05 18:52:00,27,77
tw_01826,incredible match,positive,sports,2024-02-13 15:42:00,44,5
tw_01827,fwiw watching the trailer #Bollywood @user_1674,neutral,entertainment,2024-10-19 10:30:00,52,1
tw_01828,inspiring speech cc @user_0028,positive,politics,2024-09-08 08:07:00,0,2
tw_01829,checked the poll numbers via @user_0298,neutral,politics,2024-06-10 12:06:00,12,7
tw_01830,wtf halfway through,neutral,entertainment,2024-04-25 13:05:00,28,24
tw_01831,loved every scene via @user_0601,positive,entertainment,2024-11-01 23:04:00,21,6
tw_01832,omg unacceptable #NBA,negative,sports,2024-05-30 09:17:00,1,0
tw_01833,reviewed the portfolio,neutral,finance,2024-08-15 23:34:00,24,5
tw_01834,attended the town hall,neutral,politics,2024-12-20 15:26:00,54,1
tw_01835,depends on your perspective via @user_2580,neutral,tech,2024-07-01 02:30:00,0,5
tw_01836,wtf reading about the release #coding @user_2430,neutral,tech,2024-04-08 08:02:00,8,0
tw_01837,wtf amazing features via @user_1451,positive,tech,2024-02-10 23:47:00,38,1
tw_01838,disappointing sequel via @user_1851,negative,entertainment,2024-07-19 21:23:00,28,3
tw_01839,amazing features,positive,tech,2024-01-26 09:00:00,5,4
tw_01840,omg match starts at 8,neutral,sports,2024-05-07 19:59:00,48,4
tw_01841,lol good governance via @user_0334,positive,politics,2024-07-14 12:49:00,41,1
tw_01842,watching the trailer cc @user_1523,neutral,entertainment,2024-11-17 22:47:00,44,2
tw_01843,zero character development via @user_0621,negative,finance,2024-12-23 10:05:00,33,8
tw_01844,walked out halfway #series,negative,entertainment,2024-05-01 10:46:00,79,4
tw_01845,we'll see how this plays out,neutral,tech,2024-09-14 16:57:00,2,0
tw_01846,depends on your perspective,neutral,finance,2024-11-02 22:39:00,52,7
tw_01847,we'll see how this plays out #investing @user_2789,negative,finance,2024-02-21 03:21:00,44,2
tw_01848,solid quarter #market @user_0193,positive,finance,2024-05-03 05:42:00,12,0
tw_01849,wtf depends on your perspective #election,positive,politics,2024-11-03 15:43:00,97,11
tw_01850,totally hooked,positive,sports,2024-09-29 21:57:00,81,3
tw_01851,complete failure,negative,politics,2024-05-28 12:47:00,28,11
tw_01852,beat estimates #FIFA @user_0999,positive,sports,2024-07-17 13:08:00,11,18
tw_01853,finally progress,positive,politics,2024-07-05 07:00:00,88,21
tw_01854,hard to say via @user_0068,negative,tech,2024-08-17 00:13:00,40,3
tw_01855,heard mixed reviews,neutral,entertainment,2024-07-21 12:15:00,9,33
tw_01856,disgraceful performance,negative,sports,2024-11-27 20:27:00,0,12
tw_01857,lol match starts at 8 via @user_2408,neutral,sports,2024-01-23 18:07:00,36,9
tw_01858,idk must watch,positive,entertainment,2024-11-07 08:21:00,138,3
tw_01859,checked the ratings via @user_1885,neutral,entertainment,2024-07-06 07:54:00,12,0
tw_01860,mixed feelings about this #election @user_0177,neutral,politics,2024-06-27 15:59:00,17,3
tw_01861,checked the poll numbers,neutral,politics,2024-06-12 09:47:00,12,17
tw_01862,sell everything,negative,finance,2024-03-04 17:01:00,82,2
tw_01863,brilliant acting cc @user_2439,positive,entertainment,2024-09-28 06:18:00,13,26
tw_01864,total incompetence #government,negative,politics,2024-11-01 21:23:00,1,0
tw_01865,positive change #policy @user_0215,positive,politics,2024-01-07 07:51:00,5,9
tw_01866,portfolio growing #finance @user_1269,positive,finance,2024-01-06 09:28:00,4,34
tw_01867,wtf so fast now,positive,tech,2024-07-06 16:23:00,17,6
tw_01868,right decision,positive,finance,2024-08-04 15:51:00,8,6
tw_01869,idk must watch #democracy,positive,politics,2024-05-10 09:04:00,32,13
tw_01870,brilliant goal #FIFA @user_1812,positive,sports,2024-05-15 23:47:00,42,8
tw_01871,reading reviews cc @user_1311,neutral,entertainment,2024-08-23 03:36:00,70,17
tw_01872,read the policy document #democracy @user_2150,neutral,politics,2024-06-02 22:25:00,42,0
tw_01873,well handled cc @user_0505,positive,politics,2024-11-06 15:16:00,0,2
tw_01874,zero character development #movies @user_2241,negative,entertainment,2024-01-26 05:15:00,32,5
tw_01875,impressive release #tech,positive,tech,2024-01-04 20:06:00,15,21
tw_01876,time will tell #NBA,negative,sports,2024-03-14 22:45:00,67,23
tw_01877,shocking result #football @user_2796,negative,sports,2024-05-28 08:02:00,11,11
tw_01878,history made today #football @user_1320,positive,sports,2024-08-23 12:39:00,9,2
tw_01879,smart investment via @user_1800,positive,finance,2024-12-29 05:14:00,6,4
tw_01880,much needed reform #election,positive,politics,2024-01-12 18:06:00,16,17
tw_01881,we'll see how this plays out cc @user_0934,positive,politics,2024-03-11 06:19:00,3,13
tw_01882,terrible plot,negative,entertainment,2024-12-10 15:21:00,22,3
tw_01883,smh trying the new feature,neutral,tech,2024-08-14 10:27:00,20,3
tw_01884,disgraceful decision,negative,politics,2024-01-16 00:45:00,27,5
tw_01885,game changer #AI @user_0875,positive,tech,2024-11-16 23:49:00,5,1
tw_01886,smart investment,positive,finance,2024-07-31 23:32:00,23,23
tw_01887,watching the debate,neutral,politics,2024-08-14 00:13:00,12,13
tw_01888,must watch #Hollywood,positive,entertainment,2024-11-15 16:50:00,32,26
tw_01889,data loss nightmare cc @user_0154,negative,tech,2024-01-28 04:57:00,51,8
tw_01890,must watch cc @user_1780,positive,entertainment,2024-09-16 05:27:00,32,22
tw_01891,smart investment,positive,finance,2024-01-21 07:45:00,15,3
tw_01892,emotional rollercoaster cc @user_1462,positive,entertainment,2024-07-29 23:04:00,0,17
tw_01893,stopped working #software,negative,tech,2024-02-23 16:59:00,48,1
tw_01894,disgraceful decision via @user_2338,negative,politics,2024-12-28 08:53:00,25,6
tw_01895,strong leadership via @user_2893,positive,politics,2024-11-13 10:52:00,3,39
tw_01896,smh data loss nightmare #AI @user_2711,negative,tech,2024-05-31 06:08:00,7,0
tw_01897,tbh nothing changes #government,negative,politics,2024-10-07 18:45:00,27,13
tw_01898,zero character development cc @user_0306,negative,entertainment,2024-10-14 10:14:00,0,10
tw_01899,disgraceful performance #NBA,negative,sports,2024-03-11 06:52:00,22,1
tw_01900,good governance #government,positive,politics,2024-06-23 12:45:00,5,8
tw_01901,history made today via @user_0264,positive,sports,2024-03-13 04:13:00,10,27
tw_01902,heard mixed reviews cc @user_0237,neutral,entertainment,2024-02-04 12:33:00,51,41
tw_01903,watching the keynote #finance @user_1047,neutral,finance,2024-06-05 14:47:00,9,34
tw_01904,tbf highly recommend cc @user_1111,positive,entertainment,2024-09-20 13:43:00,16,4
tw_01905,totally hooked via @user_1585,positive,entertainment,2024-05-03 00:54:00,1,0
tw_01906,fwiw stopped working,negative,tech,2024-10-20 04:26:00,35,6
tw_01907,mixed feelings about this #coding @user_1322,positive,tech,2024-12-16 16:26:00,7,9
tw_01908,wasted opportunity cc @user_2142,negative,politics,2024-09-09 11:06:00,8,8
tw_01909,just saying unstoppable season #cricket @user_1766,positive,sports,2024-09-25 14:21:00,13,17
tw_01910,ignored the public cc @user_0544,negative,politics,2024-02-06 13:24:00,51,6
tw_01911,no tactics whatsoever cc @user_0718,negative,sports,2024-02-05 16:37:00,12,4
tw_01912,we'll see how this plays out via @user_0826,negative,entertainment,2024-08-06 00:32:00,49,3
tw_01913,much needed reform #politics,positive,politics,2024-07-28 06:02:00,7,0
tw_01914,bullish trend via @user_1097,positive,finance,2024-11-25 13:03:00,18,6
tw_01915,no tactics whatsoever #FIFA,negative,sports,2024-01-16 19:49:00,55,2
tw_01916,actually hat trick legend #FIFA @user_2737,positive,sports,2024-11-22 02:52:00,14,16
tw_01917,omg highly recommend cc @user_2359,positive,entertainment,2024-03-19 17:17:00,52,4
tw_01918,ignored the public,negative,finance,2024-08-25 06:22:00,18,3
tw_01919,well handled,positive,politics,2024-10-20 10:31:00,80,1
tw_01920,boring throughout via @user_2773,negative,entertainment,2024-11-17 17:02:00,81,11
tw_01921,hard to say,neutral,tech,2024-04-29 02:22:00,22,0
tw_01922,sell everything via @user_0574,negative,finance,2024-01-09 14:12:00,19,5
tw_01923,could go either way #software @user_2309,negative,tech,2024-05-26 17:27:00,5,10
tw_01924,smh complete letdown cc @user_0466,negative,entertainment,2024-12-17 16:46:00,106,8
tw_01925,great policy cc @user_2966,positive,politics,2024-11-24 16:55:00,37,0
tw_01926,unacceptable #sports,negative,sports,2024-05-05 20:49:00,16,1
tw_01927,time will tell via @user_2960,neutral,entertainment,2024-05-23 05:29:00,28,27
tw_01928,ngl embarrassing policy #election,negative,politics,2024-12-24 00:24:00,32,0
tw_01929,highly recommend via @user_2631,positive,entertainment,2024-02-16 14:34:00,13,7
tw_01930,installed the patch via @user_1563,neutral,tech,2024-06-08 13:39:00,15,17
tw_01931,literally keeps crashing #AI,negative,tech,2024-04-22 20:30:00,50,9
tw_01932,poor guidance #football,negative,sports,2024-08-29 21:52:00,14,2
tw_01933,must watch via @user_1755,positive,entertainment,2024-11-17 20:28:00,3,4
